Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697938310,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697938311,1,,Aggregated,0.000000,0.000000,37,37,78,78,78,78,78,78,78,78,78,3,0,37,46.70879233405382,24.51992499845801,78.26104600098915,4676.0
1697938312,2,,Aggregated,0.000000,0.000000,25,29,37,37,78,78,78,78,78,78,78,7,0,25,31.452960714107444,14.930339995771646,78.26104600098915,4030.0
1697938313,3,,Aggregated,0.000000,0.000000,25,27,29,37,78,78,78,78,78,78,78,10,0,21,27.787550799985183,13.86495499900775,78.26104600098915,2883.4
1697938314,3,,Aggregated,3.000000,0.000000,21,23,27,29,37,78,78,78,78,78,78,15,1,21,23.730559067431994,6.403975006833207,78.26104600098915,2861.4
1697938315,3,,Aggregated,3.500000,0.000000,21,23,26,27,37,78,78,78,78,78,78,18,3,17,22.783293890016566,6.403975006833207,78.26104600098915,2404.3333333333335
1697938316,3,,Aggregated,3.333333,0.000000,21,26,29,37,44,69,78,78,78,78,78,21,3,21,26.93407523890658,6.403975006833207,78.26104600098915,2083.1428571428573
1697938317,3,,Aggregated,3.750000,0.250000,21,26,29,37,44,69,78,78,78,78,78,23,3,21,26.330055391831,6.403975006833207,78.26104600098915,1916.9565217391305
1697938318,3,,Aggregated,3.600000,0.600000,23,26,29,43,56,69,78,78,78,78,78,25,3,23,27.430752680811565,6.403975006833207,78.26104600098915,2281.2
1697938319,3,,Aggregated,3.500000,0.500000,23,25,27,37,56,69,78,78,78,78,78,29,3,23,26.632151242038475,6.403975006833207,78.26104600098915,2428.4137931034484
1697938320,3,,Aggregated,3.285714,0.428571,23,24,27,29,44,69,78,78,78,78,78,31,3,23,25.733796774969257,6.403975006833207,78.26104600098915,2281.8064516129034
