Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1697934841,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1697934842,1,,Aggregated,0.000000,0.000000,23,23,29,67,67,67,67,67,67,67,67,9,0,23,30.56800600138053,12.155932003224734,67.30375400366029,1662.5555555555557
1697934843,2,,Aggregated,0.000000,0.000000,21,23,28,35,48,67,67,67,67,67,67,25,0,21,25.511245040106587,11.230295000132173,67.30375400366029,1750.24
1697934844,3,,Aggregated,0.000000,0.000000,21,22,28,29,44,67,67,67,67,67,67,34,0,20,24.08373361771844,11.230295000132173,67.30375400366029,1727.0882352941176
1697934845,3,,Aggregated,9.000000,0.000000,21,23,30,35,41,48,67,67,67,67,67,53,0,21,24.403742075384866,10.863406998396385,67.30375400366029,1889.1698113207547
1697934846,3,,Aggregated,9.000000,0.000000,21,28,35,37,44,67,75,81,81,81,81,55,0,21,26.36012438174062,10.863406998396385,81.06093000242254,1822.1090909090908
1697934847,3,,Aggregated,10.000000,0.000000,20,27,32,37,43,67,75,81,81,81,81,69,0,20,25.4165699998207,10.863406998396385,81.06093000242254,1853.3188405797102
1697934848,3,,Aggregated,11.000000,0.000000,20,23,30,35,43,48,75,81,81,81,81,83,1,20,24.631687638357544,10.863406998396385,81.06093000242254,1872.8433734939758
1697934849,3,,Aggregated,9.166667,0.000000,21,27,35,38,44,67,78,81,81,81,81,97,3,21,26.277856834979307,10.863406998396385,81.06093000242254,1885.7835051546392
1697934850,3,,Aggregated,9.857143,0.000000,20,27,35,38,43,65,75,78,81,81,81,104,3,20,25.795733759528396,10.193399000854697,81.06093000242254,1891.8653846153845
1697934851,3,,Aggregated,10.375000,0.125000,20,23,32,37,43,65,75,78,81,81,81,115,4,20,25.09734632141139,10.193399000854697,81.06093000242254,1946.5565217391304
